time_s,3mm,5mm,7mm,9mm,11mm
2.2145,-0.09648380496419062,-0.10186120584553293,-0.06032647980092613,-0.03530837121501837,-0.03600498964654357
2.215,-0.0862729772314784,-0.10183974856060364,-0.07534389413836949,-0.06552463394101243,-0.04633563018750124
2.2155,-0.1065908203912456,-0.10689148972384421,-0.06524429680398483,-0.04538690786145948,-0.030912176133306216
2.216,-0.10659692693427,-0.10182430199404427,-0.07031268401381875,-0.07046059744245664,-0.04642485715524706
2.2165,-0.11163101753253882,-0.10687527010127593,-0.08540041836480466,-0.05035545602243818,-0.051606938917950804
2.217,-0.1015220553222824,-0.10682399226464931,-0.06527168077318353,-0.050371446941802726,-0.056838448900776224
2.2175,-0.10151398915594083,-0.09665999331343919,-0.07538303268333575,-0.0754723251893741,-0.04130702150350639
2.218,-0.10667886172107369,-0.11192011438409499,-0.05539700238217927,-0.060388136472087385,-0.04648858543444632
2.2185,-0.10664175374850762,-0.10672783613701826,-0.08052812327520079,-0.07546050174210678,-0.036148706743221744
2.219,-0.1117826824554893,-0.09151415329214518,-0.050348867992625175,-0.07034361729456474,-0.04650152626774143
2.2195,-0.13203931860325602,-0.10167442376508931,-0.06546998748294447,-0.07543896528496839,-0.04646587201063539
2.22,-0.13217138195711653,-0.08638053010922868,-0.050467817584291814,-0.07537308727512002,-0.05168143511942327
2.2205,-0.12704729064913647,-0.09653808774777865,-0.04542979603215722,-0.07028115042277902,-0.025749987302992463
2.221,-0.12696959441914069,-0.10169196707267468,-0.050526943569053816,-0.050300050060900145,-0.04644288622788547
2.2215,-0.12699389954653822,-0.09661450245853447,-0.0656849731637537,-0.07026066164700288,-0.051577018785212016
2.222,-0.14737938810113516,-0.08649420906491172,-0.040461924185434685,-0.07019985107374895,-0.02570881892007001
2.2225,-0.13708846933351942,-0.10176538850281937,-0.040480403945119134,-0.06024223090375676,-0.03081692046925681
2.223,-0.15228649967748067,-0.09160722501512748,-0.06079106680342582,-0.06016622520488207,-0.04114330924819812
2.2235,-0.1471480053416621,-0.08139648392283486,-0.04560321597975408,-0.04505655882809321,-0.015322988816746404
2.224,-0.15226362119403447,-0.08144518171832572,-0.04052546707550647,-0.0550834806173453,-0.010163502077835751
2.2245,-0.1572539632808558,-0.08647373940376397,-0.04050606531479134,-0.060034114602075445,-0.03070225449453715
2.225,-0.16736547787249595,-0.06606606599093615,-0.0507196863744315,-0.059966734091732095,-0.010145269032177873
2.2255,-0.1570826581422548,-0.08651936945092602,-0.030398584796972453,-0.0498902449370799,-0.03063472631282447
2.226,-0.1621051186156089,-0.07625525872611931,-0.030429102425194657,-0.029865811573665985,-0.025489666196209404
2.2265,-0.17205913484007912,-0.071218232567637,-0.03554175698354109,-0.044800674733581645,-8.776081495626898e-09
2.227,-0.18716769293135016,-0.07116458077813338,-0.040654973918633944,-0.039796533217128414,-0.015218934037043835
2.2275,-0.171917111792511,-0.07109171776243767,-0.04067393118108436,-0.024808008588909337,-0.025449333297228052
2.228,-0.19709529479388987,-0.08128654287487852,-0.020298153880460013,-0.03472092249943947,-0.015210525670700773
2.2285,-0.1819817038286009,-0.07611387030579213,-0.030504537647631443,-0.029738036770413357,-0.01008901634731756
2.229,-0.18194357508037767,-0.06586644215386166,-0.015197976430477269,-0.019790209658511596,-8.757370506876185e-09
2.2295,-0.1819054616371801,-0.055810710377495555,-0.025428009407730035,-0.014810620473392091,-0.010083383837144683
2.23,-0.18688228506992008,-0.07598370108250435,-0.02030883593126256,-0.004976340414608671,-0.020286677859422626
2.2305,-0.19213669683434498,-0.06079582816532317,-0.04072800457557375,-0.01978040073117655,-0.015182169152373836
2.231,-0.20741150311631457,-0.06574015859479045,-0.0254120389457672,-0.014812841993687636,-0.010083953958904495
2.2315,-0.20224414248011047,-0.07072451106302902,-0.0355684109794062,-0.004979678893301525,-0.015171677723187456
2.232,-0.19209426794729983,-0.06065983315147197,-0.030430935244886253,-8.542921413726578e-09,-0.015176774810046537
2.2325,-0.1971998322634442,-0.06555782725650663,-0.025323584454195174,0.004987299631749401,-0.035539109336434276
2.233,-0.17679369575840473,-0.07056612559181381,-0.020200854855596008,0.004993417345793127,-8.741494806778711e-09
2.2335,-0.17668588906316143,-0.07553679827849698,-0.03539933131483505,0.02498134505503963,-0.010080254840357955
2.234,-0.17158819402736292,-0.07548054049347068,-0.020156994873698552,0.0250089382250992,-0.020261092308616155
2.2345,-0.17143752558141148,-0.060409897574057375,-0.030267860411112426,0.030012344703920137,-0.015167069180599665
2.235,-0.18143846746716696,-0.0653143297279497,-0.05553261399598708,0.03508078338950509,-0.005092784134827711
2.2355,-0.15613322672992166,-0.07028546615558481,-0.02513220527888042,0.020065781956969894,-0.03553802081756872
2.236,-0.18107219140706707,-0.07519672321841638,-0.03013157146460904,0.035121844064451166,-0.02024415787134073
2.2365,-0.15577584196063962,-0.07514147662886596,-0.04523437491732941,0.040168114717450736,-8.731093642343662e-09
2.237,-0.15568141026529575,-0.060067179646095176,-0.03513014077296486,0.030143745613222698,0.005092647933089873
2.2375,-0.15564889803110055,-0.06992948843342957,-0.03002463062087409,0.04513134720271239,-0.005087466480739712
2.238,-0.15553338024598484,-0.06479311227015863,-0.029998509335353286,0.05018173321504567,-0.010064063625356605
2.2385,-0.13526544679813401,-0.0647966864343322,-0.040007279563204,0.04021985602033971,-0.015160423534334862
2.239,-0.13523721439918876,-0.06967409120676903,-0.02992245571145604,0.040238171255321406,-0.005088415366564772
2.2395,-0.1251501677517377,-0.07455423102270399,-0.019889618991267052,0.0402405210609265,0.005091510678371307
2.24,-0.12507452980424844,-0.07447052242893727,-0.01986449243882774,0.03521243618985502,-0.005086292104312261
2.2405,-0.12493261419866142,-0.08434691283131628,-0.03482445797846788,0.015095968895645807,-8.720066951878597e-09
2.241,-0.11000668594913605,-0.06938871846372574,-0.034771659309590516,0.020118377754958488,0.005085541565819145
2.2415,-0.12982101358981168,-0.06429345676012688,-0.019800065897527676,0.015097755711164841,-8.7188122274817e-09
2.242,-0.08478245591874939,-0.06422986500928053,-0.02473829005563943,0.03522075232805892,-0.005079275387744446
2.2425,-0.11966246407165355,-0.07899666525491986,-0.04457156215459322,0.045157489335144387,0.010150918726824698
2.243,-0.11454861302921134,-0.059208454993006636,-0.034620466580931236,0.040246388237990954,-8.706281657309494e-09
2.2435,-0.10466481890360577,-0.07387113241175541,-0.04449496567773722,0.0251519853312398,-8.703252579985491e-09
2.244,-0.10968043473079994,-0.07378877778266008,-0.0641515093075621,0.0050300391159437815,-8.694328040676064e-09
2.2445,-0.11441657716845471,-0.06879572223751491,-0.03946046973400552,0.0251515461754419,0.005067087505486163
2.245,-0.09956902243991618,-0.0540801799800776,-0.019653275326115147,0.005029261719356852,0.01013341194495674
2.2455,-0.11442937146678955,-0.07858317613789177,-0.03936264682796206,0.02514452512751786,-8.685378055120247e-09
2.246,-0.12446540564668297,-0.058952404530226286,-0.034407378218100686,-8.619447694613674e-09,0.02529208854712196
2.2465,-0.10962432335695221,-0.06368939037512973,-0.03932074980229852,-0.00993275187672436,0.01011613571330616
2.247,-0.1096596117191094,-0.06856568534818892,-0.044189794178636055,-0.014942427972919248,-0.005054958437990315
2.2475,-0.13457999521803926,-0.06851627384132038,-0.024471885864211066,-8.602597776104483e-09,0.015165782003119164
2.248,-0.13455200219620184,-0.06850202226145703,-0.024466795642337526,-0.019940565604851117,0.00505012678186443
2.2485,-0.15460802800586865,-0.06847022881342234,-0.019536463554987143,-0.01990722624312427,0.010100829508639804
2.249,-0.13447861563096689,-0.07827826337085544,-0.024419137266554435,-0.014892216339016972,-0.00504188015049563
2.2495,-0.12935497712563374,-0.0782019000194432,-0.014604630195621362,-0.024869650253401526,0.01008981902426103
2.25,-0.13932242831458666,-0.09783955455881022,-0.03420077644504812,-0.03481531911269457,0.03024277851062555
2.2505,-0.14910927156472384,-0.07330709127736208,-0.009693142236265486,-0.03973428486279298,0.02515973584331843
2.251,-0.13891561437044728,-0.09288523237877572,-0.01950871532151704,-0.02971465370162405,0.025130864910132274
2.2515,-0.14879220136955662,-0.08307723189800995,-0.014598152161557578,-0.049532590025763275,0.020089697371602135
2.252,-0.14352806666408371,-0.07328936278297873,-0.01459694879835378,-0.03952210825037948,0.04503350316915388
2.2525,-0.1433853441643308,-0.08303185381115272,0.004904518187374442,-0.03451971701366975,0.025054709880760175
2.253,-0.16287847674468994,-0.0927843453207298,-0.009692962928850907,-0.029527388650793813,0.03999910596509389
2.2535,-0.1628446683816469,-0.10748931283010085,-0.004906281350286914,-0.0245371009165105,0.04486141356474683
2.254,-0.14275565351071065,-0.10741200479843539,0.004906506524618459,-0.02453526939061258,0.039913429776053375
2.2545,-0.17205532202808538,-0.1170736943053341,-0.024413359126556136,-0.03925602005292199,0.06962538232121436
2.255,-0.15712666277064283,-0.11706473827356793,0.004905087392938283,-0.024502896486591895,0.05463344968924134
2.2555,-0.16677599969455553,-0.11222177961998996,-0.014609443344176713,-0.04412499221269274,0.04460497765092516
2.256,-0.17630336669607985,-0.12189030607564703,-8.421904051216772e-09,-0.02935731724309965,0.05448837264349981
2.2565,-0.16629884238310033,-0.11204642047040718,-0.019516699537046406,-0.024446562657490376,0.04451024392313367
2.257,-0.17090515629340053,-0.1168480895301759,-0.014598520864582017,-0.019530353110507777,0.04941300807194836
2.2575,-0.1757418212845029,-0.13133665962696028,-0.024404916306741797,-0.029365535101459398,0.06911955359900641
2.258,-0.1755932496768137,-0.14584343316315304,-0.009692810127190586,-0.014624406667709136,0.01976164310016161
2.2585,-0.16083816515088878,-0.13608794954060124,-0.029304210639810445,-0.014627101097489372,0.02962478561290478
2.259,-0.17054469384999205,-0.1505781973600869,-0.043992822258683416,-0.014622133364660509,0.029576228403413223
2.2595,-0.16064921631770218,-0.13114392131100608,-0.043961054289747406,-8.42163300425588e-09,0.019710772143513047
2.26,-0.16533727037596063,-0.15544117903463545,-0.05374433571262879,-0.0146066690486353,0.02460771591735242
2.2605,-0.165365912315422,-0.14574858814665537,-0.04391472655104496,-0.014599869765140838,0.014755860440787706
2.261,-0.1701644178613895,-0.1505872098596013,-0.048759066357544165,-0.019495439353833233,-8.427316576170778e-09
2.2615,-0.17498134303338547,-0.1458551680234775,-0.04384597136711439,-0.03419554066048159,0.004905771034313098
2.262,-0.17974811248793252,-0.15075465447654932,-0.05841214050043962,-0.05376912986926579,-8.404275431597302e-09
2.2625,-0.17479789930589817,-0.15553750780783004,-0.05837782625118597,-0.05373027204334594,-0.019468257385090153
2.263,-0.17971963234834698,-0.15080797750796812,-0.08741397389498697,-0.06831326635650598,-0.03903254932973357
2.2635,-0.16985937458415096,-0.16541461334580848,-0.07764995719187202,-0.043933610354064664,-0.02922854754163167
2.264,-0.17973712176768922,-0.1556389873233112,-0.06784986246788435,-0.048792490974505456,-0.053586827796338325
2.2645,-0.17471971884632628,-0.16540935785391744,-0.07759851486595766,-0.0633132156306394,-0.04866382668207044
2.265,-0.1846014194554674,-0.150875636464634,-0.08719741585116061,-0.07797009177995458,-0.043748885062644155
2.2655,-0.19417663229913124,-0.14094739047279667,-0.07746771359657288,-0.06815520759818024,-0.077655402598526
2.266,-0.20407496701420308,-0.15557059969485876,-0.08718357310619904,-0.07302456886920451,-0.07275416035354663
2.2665,-0.19913785620879132,-0.16042992150176075,-0.10162708749265602,-0.06811808413989498,-0.07749488509403848
2.267,-0.1991737925032023,-0.1651755090125532,-0.0919670711655825,-0.0827676623964251,-0.08233542427421674
2.2675,-0.20902956418859875,-0.1506434868866682,-0.1112119859167464,-0.0779699934769846,-0.09197093249326395
2.268,-0.2139648671974877,-0.17484652019856436,-0.10643850866659738,-0.08285066068716407,-0.09195194686987872
2.2685,-0.20926433418181578,-0.16033857376593336,-0.10640333049715667,-0.07796777195275784,-0.07247608669890572
2.269,-0.2288169558297802,-0.18455595834762234,-0.1063813738788204,-0.07803236308410681,-0.0870205319537928
2.2695,-0.24867341955098587,-0.16508880737771575,-0.11109197034013492,-0.07320143898478254,-0.07240939501602595
2.27,-0.23426500048048524,-0.17995881224725707,-0.09671167392070734,-0.09280004880796008,-0.09181795861850826
2.2705,-0.23448966377182362,-0.1994728480952987,-0.12570115976398663,-0.09287685160922582,-0.0772294068410157
2.271,-0.23486887995134004,-0.18497175547173245,-0.11115008996602743,-0.11241421879233673,-0.08690458756538522
2.2715,-0.23978569180448742,-0.18505361365725098,-0.11600229543034953,-0.09774996621646988,-0.07240484216214899
2.272,-0.25474949469973973,-0.19965836223597722,-0.11606645336402673,-0.09776769254176286,-0.07242632308315876
2.2725,-0.2645481929947653,-0.2097012734042917,-0.13069080986036863,-0.0977351110419261,-0.07729318409767313
2.273,-0.2843844801517427,-0.19980798091993432,-0.13556838509193864,-0.09279352674340176,-0.06274554537575655
2.2735,-0.2647163415364314,-0.2145279089984862,-0.14051887683856096,-0.10256351578766405,-0.0773401849404908
2.274,-0.2745850939940451,-0.20489977515061286,-0.1259855489275262,-0.10731112309113787,-0.06765626390105625
2.2745,-0.289159754067408,-0.21471681242015556,-0.13591868148018352,-0.09751536124687629,-0.072573286078679
2.275,-0.30387361533591467,-0.21450538606601016,-0.14575178841917513,-0.08762058502732438,-0.06779292563832595
2.2755,-0.2990566488736596,-0.2242335933513553,-0.1555192917634427,-0.10220049858212094,-0.0534152247058626
2.276,-0.31860614144057603,-0.21964396737522027,-0.1459924239222637,-0.11662037532788574,-0.07279859995611114
2.2765,-0.3330722802817323,-0.2292042890414763,-0.1460380391162755,-0.12148498846248386,-0.06799547088525103
2.277,-0.33304646439591234,-0.22424022922351156,-0.13641077994832485,-0.11155835032710472,-0.07784586897912275
2.2775,-0.34774972640621654,-0.22425245626633164,-0.13643632264999764,-0.11641343347904988,-0.07300814352329929
2.278,-0.35754070222844075,-0.2094986380403954,-0.16555444197230493,-0.11640415258594901,-0.09267508546036578
2.2785,-0.3675719025406635,-0.24836174164316654,-0.15126373105445992,-0.130954244473082,-0.08788124277073103
2.279,-0.3916791083805987,-0.23836469517808756,-0.15141000548619848,-0.1359295066806267,-0.09770256422110055
2.2795,-0.4012524129095905,-0.2579172741100537,-0.16612139853296315,-0.1503620217996555,-0.10759930688497216
2.28,-0.401486299935149,-0.2721326077397834,-0.15172463307949463,-0.15040874174271687,-0.09793086861088864
2.2805,-0.416012932128669,-0.2624821764031051,-0.18114783519129646,-0.1455726494912968,-0.1224114966268867
2.281,-0.41598342324296644,-0.27692569623402724,-0.18618923952975103,-0.15046354714184798,-0.12261185717727321
2.2815,-0.4257585057646232,-0.3010590966962236,-0.20120106870242158,-0.15531605158341816,-0.1375020486798641
2.282,-0.44032511047719025,-0.2913417926695745,-0.17158713379271787,-0.16025172360015155,-0.12291869259710643
2.2825,-0.4649938558430084,-0.30576174295703257,-0.2160669483131575,-0.18440753692927367,-0.15263305658409126
2.283,-0.460416857323064,-0.3056989799373126,-0.20642879218434623,-0.19417355697894356,-0.1674438179466388
2.2835,-0.47013867356048666,-0.3158099083088396,-0.18668626040067135,-0.16989751309422624,-0.16291342238460962
2.284,-0.4900101563197998,-0.3204163150389452,-0.21616318075034838,-0.17484293863141426,-0.16793485949214076
2.2845,-0.4761711759291026,-0.35454846382147215,-0.2162337023863647,-0.17485249632897712,-0.17782882191992402
2.285,-0.49563351965686403,-0.3358377650722941,-0.20620466858124342,-0.17497533198237875,-0.20290386201817046
2.2855,-0.4863418322275706,-0.34068929565520123,-0.22086505340451454,-0.19460413381521252,-0.20787631890742428
2.286,-0.48721041154277706,-0.34576785458215703,-0.22081976794577565,-0.204368793581523,-0.19794187825467982
2.2865,-0.4819211613258532,-0.3559232412477119,-0.23067282520952553,-0.18504019084283593,-0.21292212991976056
2.287,-0.5068693791441127,-0.3466223107254473,-0.2354197367952145,-0.19491652584419503,-0.22786212630557484
2.2875,-0.5079852717303593,-0.3668430519980769,-0.2504837007743255,-0.2049108442588072,-0.2277537516288401
2.288,-0.4976001879961108,-0.37211013950583754,-0.2599999842943631,-0.20508446338997727,-0.2525555001389152
2.2885,-0.5175917260867984,-0.3627973525441124,-0.2553366879264218,-0.20536580613060226,-0.24770818664022864
2.289,-0.5230557300899495,-0.37764696747491144,-0.2555218869386079,-0.2106131073298544,-0.2576229314128109
2.2895,-0.4982925232483383,-0.38812047827816204,-0.2654584462753238,-0.22053323723601542,-0.25257059702880486
2.29,-0.5232640574141623,-0.3834778122277864,-0.2701433583908857,-0.22596965447639938,-0.2871037562410934
2.2905,-0.5385324240557645,-0.38931222248938624,-0.29020606095899126,-0.2410810221177485,-0.2824276459152451
2.291,-0.5338741147508849,-0.39911016358633433,-0.30501614318334896,-0.2266951343475854,-0.2771026253301642
2.2915,-0.5591676358067236,-0.39972611422823245,-0.29020296800626455,-0.24182447391936376,-0.2969656293351156
2.292,-0.5397298132700247,-0.4047522543582709,-0.31015080237461695,-0.24226335551137676,-0.30194600102609187
2.2925,-0.5350628532465475,-0.40488808904279233,-0.3250779762582368,-0.2327762519495497,-0.30663764902613483
2.293,-0.5645472259835166,-0.40497071821813907,-0.32019017728439186,-0.25323952569398595,-0.31174138581329036
2.2935,-0.5505897554524355,-0.4344055398499718,-0.35014018965753074,-0.2784055965941872,-0.32146463739397674
2.294,-0.5553740831468202,-0.4243669910591521,-0.3452652131623488,-0.26908831806450983,-0.31131928622526767
2.2945,-0.5850749244330182,-0.43405335806222345,-0.3552725782953664,-0.28924652781195737,-0.3258615563747423
2.295,-0.5702036937585094,-0.4338474807140523,-0.3752798573105006,-0.28962670833741,-0.3206593761230851
2.2955,-0.5700111855411738,-0.43329117658205873,-0.3654583724157804,-0.29502114561948145,-0.33027503038497613
2.296,-0.5942084114254546,-0.4430720191898678,-0.3656302991300799,-0.3051522765091245,-0.3496400391306697
2.2965,-0.608808514882535,-0.4427430498005477,-0.3857674940464596,-0.31537949243785934,-0.334450243788875
2.297,-0.5935595783419331,-0.4474034872474089,-0.38616048910164313,-0.30051842939182327,-0.3389467517423419
2.2975,-0.6123524815049646,-0.4270338984721743,-0.3861330740881659,-0.3205776929590164,-0.33842570839139957
2.298,-0.6172609117388977,-0.446801948377117,-0.3964089317744579,-0.34070813002317824,-0.3432241843927349
2.2985,-0.6263518385385285,-0.45630578219940326,-0.381640170091353,-0.32564681333514983,-0.3429727182347563
2.299,-0.631082508157338,-0.441051031504147,-0.3963000705096214,-0.3355485274410824,-0.33767653051993457
2.2995,-0.6305290557868707,-0.44604990828497276,-0.4016769546746821,-0.3556567393610401,-0.33279186476575995
2.3,-0.6454379311325872,-0.450512044843504,-0.39657239030797214,-0.3503205418055913,-0.3374487357020996
2.3005,-0.6599395108167028,-0.4501179896334476,-0.3815353345356201,-0.37000084460676247,-0.33230345232781755
2.301,-0.6544301994205943,-0.4747315371174246,-0.3867960060958049,-0.38010508720107056,-0.3566283574634259
2.3015,-0.6642494966646569,-0.4598602023427049,-0.38634493920358376,-0.33455470143109295,-0.3320342610251334
2.302,-0.6739752807038971,-0.46013542410373864,-0.38166941100433827,-0.3740041165393615,-0.34184419943196837
2.3025,-0.6788571541010083,-0.4796759645949135,-0.40129588099467706,-0.3838575099696122,-0.33688139881501356
2.303,-0.6792699525491467,-0.4840950317949021,-0.40143438441766205,-0.3737479479114566,-0.3369025211887709
2.3035,-0.6693556520097929,-0.4836748041038679,-0.3913120704944991,-0.38783816746818595,-0.31750084064277395
2.304,-0.7030595547481138,-0.4938289571778553,-0.41120196231788914,-0.3877043415779333,-0.327329710004781
2.3045,-0.6928761805017648,-0.5033268743874066,-0.3908858887042169,-0.37305524337917284,-0.32752356873526944
2.305,-0.6927351202336771,-0.4887290281755675,-0.41542722007205196,-0.3870143725656664,-0.3277200125464339
2.3055,-0.7124800218837155,-0.5131849646482718,-0.43540741570755714,-0.4016855294696541,-0.34254331732060755
2.306,-0.7069311737785924,-0.5036240293167666,-0.41041674980140824,-0.3715451727612517,-0.3376146865977949
2.3065,-0.7121900835789368,-0.507946912519053,-0.40515881895703715,-0.3908343628479278,-0.3329103577076579
2.307,-0.7213991821431422,-0.5232938539133841,-0.42977489046396206,-0.3906476666279511,-0.32850929172033055
2.3075,-0.7111315934091075,-0.5279462895448295,-0.41990029366568277,-0.3705563338903932,-0.30402813543515966
2.308,-0.7349642030464884,-0.5081776695962481,-0.43889889617165934,-0.38963730916969797,-0.33874862301320063
2.3085,-0.7395122641657943,-0.5472055867220619,-0.4489393175428333,-0.3941257727054321,-0.3392308846576476
2.309,-0.7394591983447212,-0.5519904798702255,-0.448543129062003,-0.3842232714567001,-0.3292618199670311
2.3095,-0.7483228554948521,-0.5369060645857424,-0.4430290148534856,-0.3881838836550809,-0.32479865945109987
2.31,-0.757665685526263,-0.5614039755580028,-0.46286140763982603,-0.41283863082852595,-0.3452123836460616
2.3105,-0.7474162715648504,-0.5512110018629582,-0.4572741207080166,-0.38760809138946684,-0.33535032286023286
2.311,-0.7612374309974788,-0.5462822034503754,-0.4622955391113922,-0.3968817000593061,-0.35058907153363245
2.3115,-0.7507990580416621,-0.5658733076558662,-0.47148257831492807,-0.43065136736549947,-0.34618401720739994
2.312,-0.7653023989839136,-0.5803095592670698,-0.46659230467875434,-0.4053920791157647,-0.3562725441844568
2.3125,-0.7652517780346522,-0.5609844125802683,-0.47173801166017154,-0.4101494566080775,-0.35634646431716815
2.313,-0.7789159165713743,-0.5853531281243256,-0.4811800831078075,-0.4095728598087248,-0.33704041744190605
2.3135,-0.7692071734496091,-0.5854680637300831,-0.48121321395487643,-0.4091610491708782,-0.33701759251101143
2.314,-0.764681274343965,-0.5856637183762755,-0.48550906253539833,-0.39915814487309503,-0.34688268574142345
2.3145,-0.7736715078580573,-0.6099994587399127,-0.4758248996576892,-0.4280575035986971,-0.3571406129423255
2.315,-0.7590901305180676,-0.5955264306870381,-0.4899601923234928,-0.41334909762191496,-0.35180461956089887
2.3155,-0.7735643632187487,-0.5908281303015148,-0.46020422032035374,-0.4135425677486483,-0.3615641949640251
2.316,-0.7975598100661789,-0.6059615938538837,-0.4847881527961918,-0.43238303008479506,-0.36164234934151285
2.3165,-0.7679662997053951,-0.6152999429948107,-0.4986707107579916,-0.4134854180846887,-0.3564554359643324
2.317,-0.7875993232888829,-0.5957632761030615,-0.4692245540672696,-0.4133450700082799,-0.36114667198977335
2.3175,-0.7819480811999757,-0.6008565486590215,-0.48827740062035285,-0.4279358660251999,-0.3659296948578135
2.318,-0.7825229803271376,-0.6102793936760345,-0.5078209842945708,-0.4281369338580505,-0.35079638412618747
2.3185,-0.7629835264196775,-0.5899512389643282,-0.4832539196178411,-0.4087698220785838,-0.3403538485849473
2.319,-0.7820990847865109,-0.585499221029527,-0.5025876964350318,-0.43318407517697866,-0.360009572568317
2.3195,-0.7625749847181016,-0.5995650712351334,-0.4877503972480593,-0.4140891776523372,-0.3548494211443203
2.32,-0.7723613765640123,-0.579673276610031,-0.4973613850809737,-0.4089576808798687,-0.3251893353749169
2.3205,-0.7864834052857727,-0.584513648798213,-0.5119873654198283,-0.41891469220103095,-0.3445458467419314
2.321,-0.7528833328077769,-0.57428321283082,-0.5213740077849158,-0.4187722878353676,-0.3244353105047875
2.3215,-0.7718925358379396,-0.5744756997802288,-0.5165260573575455,-0.41430867944325983,-0.32920643259957344
2.322,-0.786632098905814,-0.5792802979888991,-0.5261170073065287,-0.4143365565357699,-0.34353658803318365
2.3225,-0.7534305394106701,-0.5643371461346061,-0.5211979894138591,-0.38983150780922105,-0.32844383349447887
2.323,-0.7674832940042732,-0.554772355683513,-0.5211644242588099,-0.4143353179210152,-0.3283336285692042
2.3235,-0.7822425186200437,-0.5549588677559603,-0.5309197941346478,-0.4193623956699697,-0.3182116762182582
2.324,-0.7686116073910657,-0.5403576398517673,-0.5216537606746195,-0.38996212705521577,-0.31801847675240086
2.3245,-0.7686630785375751,-0.535800768268534,-0.5262912180858795,-0.40437596326927416,-0.3128816697056783
2.325,-0.7741098780532487,-0.5461920697272552,-0.5219350824666816,-0.42405217119148164,-0.31771708450559355
2.3255,-0.764608980611796,-0.5556320900002388,-0.5174349394295992,-0.404812820224918,-0.30773311877410925
2.326,-0.7699585263352502,-0.5317459822808579,-0.512853274757142,-0.4090640827654719,-0.3223708712979236
2.3265,-0.7755205641831033,-0.5275051187830739,-0.518558860371893,-0.4140303170496938,-0.3222182064187324
2.327,-0.7562252658049267,-0.5321790962722196,-0.5236408024229767,-0.39474203522933987,-0.3171598962724724
2.3275,-0.7661592216454106,-0.5179260415270819,-0.4995632259309988,-0.4088163211817316,-0.3124177755988525
2.328,-0.7670465737330697,-0.5230742897812519,-0.5154536933820592,-0.4186005789772766,-0.32202308155179027
2.3285,-0.7632389535326805,-0.5236795243447097,-0.5010728297325504,-0.41402930862524945,-0.3170959320728685
2.329,-0.7585976794432177,-0.5187432673066837,-0.4771276924281133,-0.39935956671049205,-0.30729847019363515
2.3295,-0.7743198253728826,-0.5288050264453453,-0.4877171817896518,-0.4139195919275054,-0.3071938002884854
2.33,-0.7652847083050528,-0.5195257664891055,-0.48782012131353863,-0.3998460902693415,-0.30680075353158515
2.3305,-0.7606337791628087,-0.4898893935459401,-0.4635318994352614,-0.3948266100935434,-0.3114500165327209
2.331,-0.7618421592192686,-0.5050695054758753,-0.48389281487464764,-0.40967748896033707,-0.31130297697238557
2.3315,-0.7336667593789491,-0.524551831675972,-0.4838642819625471,-0.37589826551909633,-0.3058722175657866
2.332,-0.7191169904817188,-0.5045208512362949,-0.47411810447394465,-0.38592058942298546,-0.30556351381024227
2.3325,-0.7448768702915675,-0.5097477441255959,-0.4741549046497017,-0.4056476671021524,-0.31015443584807717
2.333,-0.7500884037849707,-0.5190401794589212,-0.4690432691165158,-0.38133897648934073,-0.31460978188127525
2.3335,-0.7212854652817823,-0.5143115688490026,-0.45429634988521567,-0.3668772753418535,-0.29010495262854596
2.334,-0.7217458636787616,-0.504530124792301,-0.4541428945547743,-0.3716551696491552,-0.2947718201825041
2.3345,-0.7122872464122971,-0.49386732865740307,-0.44390998970443474,-0.35212533284076997,-0.2896004770096242
2.335,-0.7027255189461936,-0.47926277556132363,-0.43906282105805733,-0.3620063642112484,-0.2796074608953895
2.3355,-0.7186698411136727,-0.4892374062977579,-0.4239605267011184,-0.3424175026172557,-0.2743183340282092
2.336,-0.6955703570106216,-0.4845022284049043,-0.4141113750043888,-0.32750882949183036,-0.26936789104663894
2.3365,-0.6755181577761166,-0.46954723372100765,-0.40914735464759855,-0.3473252171446121,-0.2547593148750565
2.337,-0.6715475601488915,-0.4698401256616717,-0.40412529708798833,-0.33777558629965787,-0.2496952669959696
2.3375,-0.6775494795788117,-0.4599993289112712,-0.4090969398961858,-0.3135512404601965,-0.2446073066032018
2.338,-0.6679029844871791,-0.46984360222101756,-0.3794842967846007,-0.31374590792692525,-0.24919905206285342
2.3385,-0.6442921965027302,-0.44516690325025177,-0.3943357134026068,-0.318904570460656,-0.22994003007755093
2.339,-0.6103549336373242,-0.4399947372048446,-0.38443260577437344,-0.29950651643732595,-0.2105516329634992
2.3395,-0.6199935999325515,-0.41575257262689197,-0.3844628331636676,-0.29501834953390516,-0.2297263032110016
2.34,-0.5956757686527049,-0.4260019363893104,-0.374725076314429,-0.30986941363986076,-0.22488333467924926
2.3405,-0.5916774515099118,-0.43046642808311125,-0.3749623579845374,-0.3053457371238276,-0.1962026597429607
2.341,-0.5867042661950982,-0.3912226645118463,-0.35531329875976575,-0.28080450758830716,-0.21537463451564767
2.3415,-0.542503382105395,-0.4064047149682265,-0.3601872059158887,-0.286045290888573,-0.19625274267556106
2.342,-0.5382212242003174,-0.3767292421824264,-0.33558285034579827,-0.2712751666193504,-0.19159325240828817
2.3425,-0.5281878002955744,-0.3621062627424145,-0.3059547375287367,-0.2618512412833591,-0.1869030522373233
